"20-30mM-1_CB0mM - RawData"
"Wavelength nm."	"Abs."
1501.00	0.0081
1502.00	0.0079
1503.00	0.0080
1504.00	0.0079
1505.00	0.0080
1506.00	0.0083
1507.00	0.0085
1508.00	0.0087
1509.00	0.0088
1510.00	0.0085
1511.00	0.0084
1512.00	0.0084
1513.00	0.0082
1514.00	0.0089
1515.00	0.0090
1516.00	0.0087
1517.00	0.0086
1518.00	0.0088
1519.00	0.0082
1520.00	0.0080
1521.00	0.0082
1522.00	0.0082
1523.00	0.0082
1524.00	0.0082
1525.00	0.0084
1526.00	0.0083
1527.00	0.0083
1528.00	0.0080
1529.00	0.0074
1530.00	0.0073
1531.00	0.0073
1532.00	0.0073
1533.00	0.0072
1534.00	0.0076
1535.00	0.0077
1536.00	0.0077
1537.00	0.0078
1538.00	0.0079
1539.00	0.0079
1540.00	0.0078
1541.00	0.0078
1542.00	0.0077
1543.00	0.0078
1544.00	0.0078
1545.00	0.0080
1546.00	0.0080
1547.00	0.0080
1548.00	0.0081
1549.00	0.0083
1550.00	0.0082
1551.00	0.0081
1552.00	0.0081
1553.00	0.0080
1554.00	0.0081
1555.00	0.0075
1556.00	0.0073
1557.00	0.0072
1558.00	0.0071
1559.00	0.0070
1560.00	0.0075
1561.00	0.0079
1562.00	0.0080
1563.00	0.0082
1564.00	0.0082
1565.00	0.0082
1566.00	0.0077
1567.00	0.0074
1568.00	0.0072
1569.00	0.0072
1570.00	0.0072
1571.00	0.0077
1572.00	0.0079
1573.00	0.0080
1574.00	0.0081
1575.00	0.0081
1576.00	0.0080
1577.00	0.0080
1578.00	0.0083
1579.00	0.0082
1580.00	0.0081
1581.00	0.0079
1582.00	0.0079
1583.00	0.0079
1584.00	0.0080
1585.00	0.0081
1586.00	0.0082
1587.00	0.0083
1588.00	0.0084
1589.00	0.0085
1590.00	0.0082
1591.00	0.0082
1592.00	0.0083
1593.00	0.0079
1594.00	0.0079
1595.00	0.0082
1596.00	0.0084
1597.00	0.0083
1598.00	0.0083
1599.00	0.0084
1600.00	0.0085
1601.00	0.0085
1602.00	0.0086
1603.00	0.0087
1604.00	0.0086
1605.00	0.0087
1606.00	0.0084
1607.00	0.0081
1608.00	0.0081
1609.00	0.0082
1610.00	0.0080
1611.00	0.0082
1612.00	0.0082
1613.00	0.0081
1614.00	0.0083
1615.00	0.0085
1616.00	0.0085
1617.00	0.0090
1618.00	0.0090
1619.00	0.0088
1620.00	0.0086
1621.00	0.0083
1622.00	0.0082
1623.00	0.0080
1624.00	0.0083
1625.00	0.0086
1626.00	0.0090
1627.00	0.0092
1628.00	0.0094
1629.00	0.0092
1630.00	0.0089
1631.00	0.0089
1632.00	0.0084
1633.00	0.0085
1634.00	0.0083
1635.00	0.0084
1636.00	0.0082
1637.00	0.0084
1638.00	0.0083
1639.00	0.0080
1640.00	0.0081
1641.00	0.0079
1642.00	0.0078
1643.00	0.0076
1644.00	0.0076
1645.00	0.0070
1646.00	0.0067
1647.00	0.0063
1648.00	0.0061
1649.00	0.0057
1650.00	0.0053
1651.00	0.0052
1652.00	0.0047
1653.00	0.0043
1654.00	0.0040
1655.00	0.0037
1656.00	0.0033
1657.00	0.0031
1658.00	0.0029
1659.00	0.0028
1660.00	0.0028
1661.00	0.0030
1662.00	0.0031
1663.00	0.0031
1664.00	0.0030
1665.00	0.0029
1666.00	0.0028
1667.00	0.0027
1668.00	0.0027
1669.00	0.0028
1670.00	0.0029
1671.00	0.0027
1672.00	0.0027
1673.00	0.0027
1674.00	0.0027
1675.00	0.0026
1676.00	0.0028
1677.00	0.0028
1678.00	0.0024
1679.00	0.0023
1680.00	0.0022
1681.00	0.0022
1682.00	0.0022
1683.00	0.0025
1684.00	0.0022
1685.00	0.0023
1686.00	0.0021
1687.00	0.0021
1688.00	0.0021
1689.00	0.0024
1690.00	0.0024
1691.00	0.0021
1692.00	0.0020
1693.00	0.0019
1694.00	0.0019
1695.00	0.0018
1696.00	0.0020
1697.00	0.0021
1698.00	0.0024
1699.00	0.0026
1700.00	0.0025
1701.00	0.0027
1702.00	0.0028
1703.00	0.0027
1704.00	0.0024
1705.00	0.0024
1706.00	0.0024
1707.00	0.0022
1708.00	0.0021
1709.00	0.0022
1710.00	0.0023
1711.00	0.0022
1712.00	0.0026
1713.00	0.0028
1714.00	0.0029
1715.00	0.0031
1716.00	0.0032
1717.00	0.0030
1718.00	0.0027
1719.00	0.0028
1720.00	0.0028
1721.00	0.0025
1722.00	0.0026
1723.00	0.0027
1724.00	0.0022
1725.00	0.0022
1726.00	0.0024
1727.00	0.0024
1728.00	0.0026
1729.00	0.0029
1730.00	0.0031
1731.00	0.0030
1732.00	0.0026
1733.00	0.0026
1734.00	0.0025
1735.00	0.0026
1736.00	0.0028
1737.00	0.0031
1738.00	0.0029
1739.00	0.0030
1740.00	0.0030
1741.00	0.0029
1742.00	0.0029
1743.00	0.0030
